LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/min),(micron/min),(micron),(min),(micron),(micron),(micron),
ID286425 → ID286616,31,286425,286616,0.4789433296606484,1.474598399327963,0.34602865837262975,0.6920573167452595,147.0,167.18450186659726,65.92062504569392,0.0,
ID283140 → ID283103,31,283140,283103,0.042482482783877416,1.0978605929327556,0.10305639570627993,0.20611279141255986,129.0,167.13439985836212,68.61604870872245,0.0,
ID285977 → ID283863,31,285977,283863,0.21135297668177694,1.5127262706802134,0.22986570899210745,0.4597314179842149,109.0,168.5540698061659,67.98627025338331,0.0,
ID281373 → ID283385,31,281373,283385,0.08201042000689009,1.3809974350001217,0.14318730740440133,0.28637461480880266,113.0,168.33186135956424,69.26336180711496,0.0,
ID279182 → ID278091,31,279182,278091,0.002908900147363785,0.43517827368523976,0.02696711027976387,0.05393422055952774,85.0,168.93716062610673,69.18614822397353,0.0,
ID280062 → ID280481,31,280062,280481,0.0017000593880199984,1.1762056602409485,0.020615888217707226,0.04123177643541445,89.0,167.8553247877802,67.6806666363351,0.0,
ID274337 → ID274017,31,274337,274017,0.2132961171826417,NaN,0.23091996296479095,0.4618399259295819,1.0,169.32003264490646,75.05441134823732,0.0,
ID285944 → ID283806,31,285944,283806,0.2188381250191166,1.513947735370995,0.23390068673430428,0.46780137346860856,109.0,167.38038165416776,67.01552456818003,0.0,
ID286776 → ID283069,31,286776,283069,0.00929058265165083,1.227801487101552,0.0481938342831602,0.0963876685663204,127.0,167.5739888285305,66.35944316056475,0.0,
ID274157 → ID274238,31,274157,274238,0.06496060107289466,0.23099892066845065,0.127436848157131,0.254873696314262,17.0,169.0287165740933,72.50193450368143,0.0,
ID283079 → ID287609,31,283079,287609,0.013873356640262865,0.6322094752288343,0.058892607006870705,0.11778521401374141,123.0,167.60900703201224,66.00587101335509,0.0,
ID276832 → ID275870,31,276832,275870,0.012929459927289368,1.4722151037664315,0.05685389152751412,0.11370778305502824,49.0,168.55284953264487,69.80142715559833,0.0,
ID273999 → ID274729,31,273999,274729,0.13420756809429368,0.05624762605920691,0.18317175552899367,0.36634351105798735,7.0,169.25042785140022,73.88939724208913,0.0,
ID277221 → ID276576,31,277221,276576,0.31672732192612496,0.07047039122083648,0.28139266245147765,0.5627853249029553,35.0,168.74378857074072,70.56161340933198,0.0,
ID283073 → ID284001,31,283073,284001,0.07894458859809067,1.4366151322737717,0.14048539834987359,0.28097079669974717,131.0,168.88171707154623,66.97847901413307,0.0,
ID274238 → ID275019,31,274238,275019,0.051756286401761026,0.17578581426282355,0.11375004000192816,0.22750008000385633,19.0,169.05206099918723,72.2656025434745,0.0,
ID284743 → ID285028,31,284743,285028,0.05890059317242477,0.4136649443868734,0.12134722202467674,0.24269444404935347,135.0,166.8943264664508,68.56346340146948,0.0,
ID274175 → ID274218,31,274175,274218,0.062169002158550965,0.3938860013222828,0.12466856275596402,0.24933712551192805,13.0,169.1285865659099,72.964834480906,0.0,
ID277866 → ID278717,31,277866,278717,0.07702041783847027,1.517462596854931,0.1387627632314144,0.2775255264628288,67.0,168.03477545037472,68.03553589637826,0.0,
ID280482 → ID279595,31,280482,279595,0.11875999288137087,1.511899700343001,0.17230785884672445,0.3446157176934489,91.0,168.813852092326,68.90447798427218,0.0,
ID286946 → ID286853,31,286946,286853,0.5530894479662396,1.3751933833807204,0.3718499186386356,0.7436998372772712,147.0,167.6459404254703,69.28692186278471,0.0,
ID279592 → ID279397,31,279592,279397,0.16887922153436563,0.13060228566855564,0.20547458573651245,0.4109491714730249,93.0,167.65134219775848,67.23849249592394,0.0,
ID274742 → ID274538,31,274742,274538,0.0010130077782451957,0.931930445643896,0.015913891559304373,0.031827783118608746,59.0,168.47193585809583,69.35067827425743,0.0,
ID286914 → ID283228,31,286914,283228,0.008335003764029873,1.333167015632973,0.04564812089240332,0.09129624178480664,121.0,168.37250161910924,68.9082158263833,0.0,
ID282395 → ID282357,31,282395,282357,0.2683636681821923,1.5463990017452498,0.2590191441680481,0.5180382883360962,103.0,168.61364586383533,68.08350529813406,0.0,
ID282037 → ID287273,31,282037,287273,0.0011627759827927378,1.082810129468279,0.0170497506051609,0.0340995012103218,117.0,168.39307610202184,69.34136891818375,0.0,
ID287273 → ID286914,31,287273,286914,0.22149676667795223,0.6797541533566411,0.23531721498753136,0.4706344299750627,119.0,168.36277854749864,69.10381939788485,0.0,
ID278417 → ID277866,31,278417,277866,0.29989771637129614,1.4243821936425323,0.2738145888969834,0.5476291777939668,65.0,168.0444359994073,67.89923634457557,0.0,
ID275870 → ID277344,31,275870,277344,0.0054035856988646725,1.4994854300262968,0.036754542912627385,0.07350908582525477,51.0,168.5524358295108,69.82255169005344,0.0,
ID283806 → ID281354,31,283806,281354,0.4133060196970405,1.3439443902408832,0.3214444040954207,0.6428888081908414,111.0,167.50972959664756,66.93712699054902,0.0,
ID283964 → ID284510,31,283964,284510,8.178981552888311E-4,0.8361467704649418,0.014299459389159011,0.028598918778318022,133.0,167.40407696915776,66.24171489776259,0.0,
ID285028 → ID285549,31,285028,285549,0.0031783001208007928,1.012394520892101,0.028188207289577643,0.056376414579155286,137.0,166.80977416354085,68.63674646776573,0.0,
ID277344 → ID274161,31,277344,274161,0.027527684740474512,0.38018011436223287,0.08295734557661924,0.16591469115323848,53.0,168.5388419160351,69.71089755686207,0.0,
ID279397 → ID280711,31,279397,280711,0.10792472552132994,1.435331733117474,0.16425949403408158,0.32851898806816315,95.0,167.59697357329964,67.20377877419202,0.0,
ID283069 → ID283051,31,283069,283051,0.03388445612089861,1.1670397573574964,0.0920386550870049,0.1840773101740098,129.0,167.54106480457148,66.41925116713759,0.0,
ID287383 → ID287664,31,287383,287664,0.007247448333874513,0.8134617766312039,0.04256597330578297,0.08513194661156594,143.0,167.80077860389594,69.35682764586943,0.0,
ID282022 → ID287005,31,282022,287005,0.0010404588405573429,1.2528583172778662,0.016128072114773535,0.03225614422954707,117.0,167.65749293911773,66.36613840218911,0.0,
ID278281 → ID277730,31,278281,277730,0.010374690976323406,0.9880638783427321,0.05092811349422686,0.10185622698845372,71.0,168.00968291810148,68.12054904021642,0.0,
ID287722 → ID286900,31,287722,286900,0.12068807033430674,0.5396752874546956,0.1737009429553469,0.3474018859106938,125.0,167.20349161181068,68.43334568990525,0.0,
ID281740 → ID282390,31,281740,282390,0.3750930454226573,0.7997055164295888,0.30622420112666526,0.6124484022533305,101.0,167.48243087735608,67.05968088254951,0.0,
ID281191 → ID281740,31,281191,281740,0.008890502196940485,0.3085824339092372,0.04714472981400064,0.09428945962800128,99.0,167.5360794577133,67.36347623574751,0.0,
ID280063 → ID280482,31,280063,280482,1.9892874348817447E-4,1.480515445441514,0.0070521050667189875,0.014104210133437975,89.0,168.87568286319527,69.05778571637165,0.0,
ID284131 → ID284743,31,284131,284743,1.468548818605173E-4,1.415429486595068,0.006059184802028184,0.012118369604056368,133.0,166.9644515296024,68.45934972876904,0.0,
ID284001 → ID284593,31,284001,284593,0.0054148443901567865,0.7752193025630646,0.0367928131234783,0.0735856262469566,133.0,168.8632730679136,66.83370292984215,0.0,
ID274111 → ID274175,31,274111,274175,0.09348232661357561,0.06270566831664606,0.15287439829282698,0.30574879658565396,11.0,169.2040128827593,73.2100132323915,0.0,
ID278992 → ID279561,31,278992,279561,0.06845105190576636,0.8374374838367391,0.13081575966389367,0.26163151932778733,75.0,168.83559627170612,69.67550647827125,0.0,
ID283228 → ID287771,31,283228,287771,0.011173363693622146,0.6908367272400159,0.052852066406201534,0.10570413281240307,123.0,168.3559947725836,68.98245692272343,0.0,
ID287206 → ID286491,31,287206,286491,0.27950042766119054,0.5332123701948082,0.2643389999892139,0.5286779999784278,145.0,168.70948800369666,66.35022313021538,0.0,
ID283385 → ID282037,31,283385,282037,0.059904638044069286,1.4429679644334186,0.12237712004707955,0.2447542400941591,115.0,168.3577184964363,69.23330273752161,0.0,
ID285073 → ID285585,31,285073,285585,0.005680854832835003,0.88248917759738,0.03768572286965915,0.0753714457393183,137.0,168.01712979732065,69.53720679796413,0.0,
ID283101 → ID287642,31,283101,287642,0.002972072659822715,1.1720278163163667,0.027258359542637167,0.054516719085274334,123.0,168.91757895461652,66.61600438560407,0.0,
ID278091 → ID280063,31,278091,280063,0.01652676606445346,0.376817412772901,0.06427823516644934,0.1285564703328987,87.0,168.89282514247103,69.11251880282892,0.0,
ID287521 → ID286813,31,287521,286813,0.2279231032752365,0.08890710332808409,0.23870646371392862,0.47741292742785724,145.0,166.4081551409815,68.1709494873138,0.0,
ID278285 → ID277734,31,278285,277734,0.04391255999819686,0.1561465979664619,0.10477661952720757,0.20955323905441514,71.0,168.83921862155591,69.90084439223978,0.0,
ID284170 → ID284796,31,284170,284796,4.435163953482166E-4,1.5032015644727164,0.010529914474346605,0.02105982894869321,133.0,168.16826901107993,69.30325403489111,0.0,
ID284853 → ID285348,31,284853,285348,0.009361086592589024,1.386871094239397,0.04837635422546077,0.09675270845092154,137.0,167.35302340538794,66.32388654996163,0.0,
ID285804 → ID287021,31,285804,287021,0.009318591026722842,0.02246397713662168,0.04826642473480619,0.09653284946961238,141.0,168.70723566314996,66.74932966267545,0.0,
ID280481 → ID279592,31,280481,279592,0.0915504765861489,1.2200023001877378,0.15128654648228712,0.30257309296457424,91.0,167.77710248114818,67.5691796425981,0.0,
ID286956 → ID283164,31,286956,283164,0.003738391465100223,1.1718707671923596,0.030571193406130806,0.06114238681226161,127.0,168.3738701195353,69.3563643556613,0.0,
ID283328 → ID282033,31,283328,282033,0.09591246756924215,1.5493261666380187,0.1548486903151284,0.3096973806302568,115.0,167.13340598145976,68.47607404373218,0.0,
ID283103 → ID284131,31,283103,284131,0.0906557689837213,1.197292091530238,0.1505454823165754,0.3010909646331508,131.0,167.03671679090405,68.58481443285837,0.0,
ID278425 → ID277873,31,278425,277873,0.368622435268038,1.4905698550247033,0.3035714229254946,0.6071428458509892,65.0,168.7639111984267,69.83585490476446,0.0,
ID275666 → ID274742,31,275666,274742,0.006681535868630935,0.9616765747595627,0.04087033113589531,0.08174066227179062,57.0,168.5032993265616,69.32692579124202,0.0,
ID274560 → ID278417,31,274560,278417,6.353858330714531,1.4747945230372805,1.2603430416670822,2.5206860833341644,63.0,168.44303221200516,68.8177897693468,0.0,
ID282357 → ID283871,31,282357,283871,0.014852663431723367,0.47145904068937294,0.060935751886153355,0.12187150377230671,105.0,168.5960607070146,68.38189807152963,0.0,
ID285549 → ID285955,31,285549,285955,0.02702640461711136,0.29532719954045844,0.08219854715430097,0.16439709430860194,139.0,166.72408154987022,68.57305272721106,0.0,
ID283206 → ID282024,31,283206,282024,0.015784948668141556,0.20423528563029494,0.06281908282548694,0.12563816565097388,115.0,168.76757793564508,67.08483155022694,0.0,
ID274311 → ID277600,31,274311,277600,0.008081307306413038,1.5135736896633425,0.044948045859672915,0.08989609171934583,23.0,169.0246263301899,71.67388963705447,0.0,
ID286604 → ID283079,31,286604,283079,0.016094657002997895,1.5610401084165813,0.06343235964986225,0.1268647192997245,121.0,167.66477076892093,65.92441039996444,0.0,
ID287005 → ID286604,31,287005,286604,0.23920578911199664,0.014911909681261172,0.24454334437477368,0.48908668874954736,119.0,167.66085971397257,66.10549545787748,0.0,
ID283871 → ID285977,31,283871,285977,0.4408891074366341,1.1259341535313865,0.3319974048982289,0.6639948097964578,107.0,168.53303416243529,68.09123025935128,0.0,
ID286814 → ID283105,31,286814,283105,0.002530593085040698,1.3029684899298928,0.02515250029838335,0.0503050005967667,127.0,168.93098495838197,66.96164369438986,0.0,
ID287033 → ID286691,31,287033,286691,0.2774067839468935,0.16666436358004055,0.2633471017245555,0.526694203449111,119.0,168.87023709382632,66.80886031450035,0.0,
ID286993 → ID287136,31,286993,287136,0.010376843898114881,0.6035730770675267,0.050933397437523446,0.10186679487504689,143.0,167.25950249042808,66.10213984385403,0.0,
ID280953 → ID280273,31,280953,280273,0.019002688373239554,0.20472810048483475,0.0689251194653291,0.1378502389306582,79.0,168.9437371976935,69.48263797465353,0.0,
ID287771 → ID286956,31,287771,286956,0.1328570163095559,0.5405473397496549,0.18224778209182402,0.36449556418364804,125.0,168.35819467481235,69.1947397120682,0.0,
ID276576 → ID276667,31,276576,276667,0.5643496767096294,0.08792122535669285,0.3756160528750167,0.7512321057500334,37.0,168.6665003267639,69.91166939339723,0.0,
ID278725 → ID278285,31,278725,278285,0.002327629559573054,0.6782898334525733,0.02412275668105251,0.04824551336210502,69.0,168.75243470563225,69.99486087114622,0.0,
ID274729 → ID274111,31,274729,274111,0.12030763652526781,0.044871823357738636,0.1734269561842015,0.346853912368403,9.0,169.2083881467767,73.53564644307978,0.0,
ID274560 → ID278425,31,274560,278425,0.23876235982848262,1.4179685829229443,0.2443165773276972,0.4886331546553944,63.0,168.79937216779126,69.77136446136201,0.0,
ID281354 → ID283206,31,281354,283206,1.432255936688318,0.8210900020881022,0.5983844785521091,1.1967689571042182,113.0,168.16050121612622,66.83490574527912,0.0,
ID286813 → ID286811,31,286813,286811,0.47472712370139825,1.3942543925474198,0.34450222194544633,0.6890044438908927,147.0,166.3320364217808,68.29562785344277,0.0,
ID283850 → ID285944,31,283850,285944,0.46422721599762234,1.2594850951826118,0.3406711082545827,0.6813422165091654,107.0,167.36026138099407,67.12517882980634,0.0,
ID280269 → ID278626,31,280269,278626,0.001514705097483357,0.8005326332058531,0.01945960622342701,0.03891921244685402,81.0,168.07655728500953,67.84359207629076,0.0,
ID274538 → ID274560,31,274538,274560,0.5550805578804922,0.010596396751288012,0.37251864311752647,0.7450372862350529,61.0,168.66604012117716,69.68713140112669,0.0,
ID281192 → ID281741,31,281192,281741,0.0061767808535193695,0.623707897881937,0.03929624935512093,0.07859249871024186,99.0,168.6553467119582,68.44617995550931,0.0,
ID287021 → ID287206,31,287021,287206,0.02114830590458963,0.6447051656767244,0.0727122855929272,0.1454245711858544,143.0,168.73441109550703,66.65537572478969,0.0,
ID275827 → ID276171,31,275827,276171,0.006257534576911467,0.047787379656061196,0.039552289999794786,0.07910457999958957,43.0,168.69619144127245,70.15510039727616,0.0,
ID279179 → ID278090,31,279179,278090,0.012404105416087097,0.8075563142046587,0.05568685979673997,0.11137371959347994,85.0,167.96772465300046,67.72179964099811,0.0,
ID282033 → ID287164,31,282033,287164,0.0019229823314394496,1.0939702033680268,0.021925911220742056,0.04385182244148411,117.0,167.26075727664266,68.54173110730838,0.0,
ID285754 → ID286993,31,285754,286993,0.011709492278678242,0.5092996364026836,0.054105203720802686,0.10821040744160537,141.0,167.22907075078803,66.18310821086666,0.0,
ID283051 → ID283964,31,283051,283964,0.09290625449409418,1.3239474275593954,0.15240263653731043,0.30480527307462085,131.0,167.4675294963723,66.37942180884474,0.0,
ID287642 → ID286814,31,287642,286814,0.14126109709748866,0.9814283583259645,0.18792358626413067,0.37584717252826133,125.0,168.9190062351209,66.79528550091086,0.0,
ID285955 → ID287284,31,285955,287284,0.017095771118358718,0.09578233969439418,0.06537539888665828,0.13075079777331655,141.0,166.58916378780344,68.51492641445952,0.0,
ID278717 → ID278281,31,278717,278281,0.056404520598702414,1.381090121351201,0.11874817956362785,0.2374963591272557,69.0,167.98716008591782,68.01369358325344,0.0,
ID278988 → ID279552,31,278988,279552,0.06971062673970775,1.034421140340918,0.13201385035263133,0.26402770070526266,75.0,167.97663307125737,68.02015055922939,0.0,
ID287664 → ID286946,31,287664,286946,0.196865875693145,0.41071517282968273,0.22184785084216221,0.44369570168432443,145.0,167.72270672835265,69.1164154785898,0.0,
ID287609 → ID286776,31,287609,286776,0.13846270878448563,0.7066189995984122,0.18605288816925528,0.37210577633851055,125.0,167.58140190016343,66.20776326756922,0.0,
ID281354 → ID283188,31,281354,283188,0.1427604549042298,0.19354232579932407,0.18891827261029426,0.3778365452205885,113.0,167.57893763763005,66.44044359560141,0.0,
ID283188 → ID282022,31,283188,282022,0.02657353123373112,1.2982990676982318,0.08150694944869903,0.16301389889739806,115.0,167.6083480940054,66.31742459746448,0.0,
ID277873 → ID278725,31,277873,278725,0.019559569985749974,1.4205291176500692,0.06992776627661929,0.13985553255323857,67.0,168.75656543475878,70.07342247284532,0.0,
ID277483 → ID276338,31,277483,276338,1.0370743917129976,0.12181849394240168,0.5091842475256373,1.0183684950512746,27.0,168.8986592978597,70.96905940730582,0.0,
ID284510 → ID284853,31,284510,284853,0.023302147710479983,1.2318690928656206,0.07632520506110675,0.1526504101222135,135.0,167.382630978753,66.30392293622027,0.0,
ID278632 → ID279182,31,278632,279182,0.03029926279311069,0.08539473616753672,0.08703341713547545,0.1740668342709509,83.0,168.9789825139627,69.28401833226765,0.0,
ID286000 → ID287383,31,286000,287383,0.007367033775108495,0.15448997258893885,0.04291571325024348,0.08583142650048696,141.0,167.82547063404218,69.4101096419104,0.0,
ID279398 → ID280712,31,279398,280712,0.06378215037403015,1.5296450299181423,0.12627564133081065,0.2525512826616213,95.0,168.67261482202719,68.37026665845912,0.0,
ID280712 → ID281192,31,280712,281192,9.81272973044492E-4,1.4342912738773161,0.015662638451459033,0.031325276902918066,97.0,168.68688180211143,68.48062150169054,0.0,
ID274218 → ID274157,31,274218,274157,0.06364711356010785,0.2683572394324692,0.1261418978374234,0.2522837956748468,15.0,169.02023484007125,72.74863215159101,0.0,
ID277600 → ID277483,31,277600,277483,0.06518723553095009,1.3646121920434011,0.1276589553565966,0.2553179107131932,25.0,168.98003504380569,71.59763545927005,0.0,
ID282353 → ID283850,31,282353,283850,0.04584663324155341,0.2996316570693446,0.1070591346424412,0.2141182692848824,105.0,167.43751238277594,67.37476773481094,0.0,
ID277734 → ID278992,31,277734,278992,0.011565782364277868,1.0424752031012696,0.05377216371943263,0.10754432743886526,73.0,168.85274050257175,69.81059421411733,0.0,
ID286491 → ID286650,31,286491,286650,0.5219290409626347,1.4752245999140432,0.36122328308216606,0.7224465661643321,147.0,168.66965057719312,66.4564190455443,0.0,
ID281741 → ID282395,31,281741,282395,0.3626358814907571,0.5034682817501324,0.3010962809014573,0.6021925618029146,101.0,168.60349365635707,68.12655257857313,0.0,
ID280950 → ID280269,31,280950,280269,0.004036063985583696,0.15690922977123717,0.031765012142228495,0.06353002428445699,79.0,168.05547874085784,67.87369145172725,0.0,
ID279595 → ID279398,31,279595,279398,0.25813473571258316,0.10773057369445667,0.25403480849707544,0.5080696169941509,93.0,168.7048956023571,68.49475570796541,0.0,
ID276338 → ID276457,31,276338,276457,0.4496173449337272,1.5301331595105134,0.33526755917241946,0.6705351183448389,29.0,168.91179679368452,70.7924160112542,0.0,
ID286872 → ID283185,31,286872,283185,0.009110078479984676,1.4334759776484016,0.047723365556047795,0.09544673111209559,121.0,167.2523962052992,68.14174490913325,0.0,
ID284917 → ID285405,31,284917,285405,0.005457160078886429,1.3741197419511604,0.03693629677866485,0.0738725935573297,137.0,168.80741489763756,66.95626465290692,0.0,
ID284593 → ID284917,31,284593,284917,0.03889834910257755,1.2330235389747932,0.09861332199882726,0.19722664399765452,135.0,168.85043047986895,66.9061641133498,0.0,
ID283185 → ID287722,31,283185,287722,0.014780209235257103,0.6152850329126903,0.06078694192681744,0.12157388385363488,123.0,167.22022787252143,68.22465372394257,0.0,
ID278090 → ID280062,31,278090,280062,0.010387043119252507,0.6939552660015678,0.05095842206949826,0.10191684413899652,87.0,167.8880088171221,67.70242564969234,0.0,
ID276075 → ID275827,31,276075,275827,0.019810553221739816,1.5148413779591277,0.07037498351996221,0.14074996703992443,41.0,168.68405272090192,70.26423907226368,0.0,
ID282024 → ID287033,31,282024,287033,0.00407885469829229,0.9428791283001333,0.03193295593228213,0.06386591186456426,117.0,168.82684394591269,67.09934544104337,0.0,
ID274161 → ID275666,31,274161,275666,0.10098465403149418,0.22516588003958743,0.15889041351785055,0.3177808270357011,55.0,168.5267109028212,69.47485744831202,0.0,
ID282390 → ID282353,31,282390,282353,0.2820495041891303,1.5637595979536378,0.2655416653696413,0.5310833307392826,103.0,167.48529452863596,67.0189013112403,0.0,
ID285348 → ID285754,31,285348,285754,0.01524340074470736,0.6713444889348645,0.061732083928673916,0.12346416785734783,139.0,167.29947151410585,66.25581335688639,0.0,
ID285405 → ID285804,31,285405,285804,0.022845348925186883,0.3294422531069774,0.07557338970362995,0.1511467794072599,139.0,168.77103346166825,66.85543705595981,0.0,
ID277101 → ID277221,31,277101,277221,0.030500783248140345,0.15850999250189948,0.087322367192118,0.174644734384236,33.0,168.83565077690147,70.9180188139607,0.0,
ID274002 → ID273999,31,274002,273999,0.17389679133409314,0.04763395360641337,0.20850467101128284,0.4170093420225657,5.0,169.29026254114655,74.27842269278997,0.0,
ID279552 → ID280950,31,279552,280950,0.0011433180295316323,0.6807846892845572,0.016906493053939604,0.03381298610787921,77.0,168.0094061087297,67.88761166435567,0.0,
ID280711 → ID281191,31,280711,281191,1.6466190745122162E-4,1.0598693620609823,0.0064160327978280635,0.012832065595656127,97.0,167.58857677977102,67.36456443150601,0.0,
ID274017 → ID274002,31,274017,274002,0.11719684996614609,0.13726996512797457,0.17117012733399634,0.34234025466799267,3.0,169.32524810889683,74.65605384619813,0.0,
ID276171 → ID276970,31,276171,276970,0.04710015893092896,0.46880692735664875,0.10851285514966529,0.21702571029933057,45.0,168.62775947253925,70.03790109956202,0.0,
ID286900 → ID283140,31,286900,283140,0.013555392679314923,1.3058965639124567,0.05821381425253572,0.11642762850507143,127.0,167.19650515849025,68.56007749541831,0.0,
ID287284 → ID287521,31,287284,287521,0.011683688527330918,0.5215379640055305,0.05404555607848558,0.10809111215697116,143.0,166.51451156323444,68.44295174279732,0.0,
ID283105 → ID283073,31,283105,283073,0.028149585236514816,1.2850769236423019,0.08388919065725157,0.16777838131450315,129.0,168.92455122246753,67.02551130112175,0.0,
ID283113 → ID284170,31,283113,284170,0.0817453988184289,1.209836449806193,0.14295576135506827,0.28591152271013653,131.0,168.24987978408228,69.40767508722595,0.0,
ID283863 → ID281373,31,283863,281373,1.4742230528444653,0.18217451195593656,0.6070879369672209,1.2141758739344417,111.0,168.47556364581652,68.80846676198976,0.0,
ID287164 → ID286872,31,287164,286872,0.17965832662585451,0.019708198403252872,0.21193060575684586,0.4238612115136917,119.0,167.24866780407456,68.3082027436072,0.0,
ID275019 → ID274311,31,275019,274311,0.27388867706952175,0.030777120234688003,0.26167187328289687,0.5233437465657937,21.0,169.03536720458828,71.89070230640132,0.0,
ID277730 → ID278988,31,277730,278988,0.011378123242469236,1.4673428768091723,0.05333414301005791,0.10666828602011583,73.0,168.01028813844093,68.13156223842387,0.0,
ID280273 → ID278632,31,280273,278632,0.005398682038906541,0.49437554333531936,0.03673786207343366,0.07347572414686732,81.0,168.9984293134352,69.40587116276384,0.0,
ID288947 → ID284835,32,288947,284835,8.267780960534193E-4,1.3370229109100298,0.014376874626056763,0.028753749252113527,121.0,31.07440492458444,139.05193724623123,0.0,
ID282101 → ID288232,32,282101,288232,6.362096725286099E-4,0.7041097948565401,0.012611598555780012,0.025223197111560024,117.0,30.7641971061494,136.87972357220085,0.0,
ID279556 → ID280764,32,279556,280764,0.07848727097442766,1.5235728740267593,0.1400778988406341,0.2801557976812682,95.0,30.741507781379056,136.58030903279808,0.0,
ID285937 → ID287261,32,285937,287261,0.4696170083735546,1.3332266089081934,0.34264303888068215,0.6852860777613643,107.0,30.954478539317826,139.29621380434855,0.0,
ID281499 → ID284766,32,281499,284766,0.0828597253386751,1.3310234447752558,0.1439268263204215,0.287853652640843,113.0,29.334821197998245,137.5697064831258,0.0,
ID288222 → ID288903,32,288222,288903,0.009595133007667372,0.1404440528667168,0.0489773748981797,0.0979547497963594,141.0,32.7985220419573,139.8209050960431,0.0,
ID278795 → ID278322,32,278795,278322,9.675097583234373E-4,0.9076581826660294,0.015552409446155258,0.031104818892310516,69.0,31.312359905522513,138.4110710593634,0.0,
ID288106 → ID288855,32,288106,288855,0.009077847559633475,0.3706846319202973,0.047638869528026886,0.09527773905605377,141.0,29.370983607828204,137.44715130964056,0.0,
ID288892 → ID289325,32,288892,289325,0.02700095633894245,0.7716928976593436,0.08215983863625594,0.16431967727251187,143.0,30.816387711507982,139.14091362767988,0.0,
ID274733 → ID274454,32,274733,274454,0.053512411489900436,0.3223569238515478,0.11566374917179155,0.2313274983435831,15.0,31.823436849303643,143.3358710812778,0.0,
ID288233 → ID288437,32,288233,288437,0.3937206453793633,1.333248730607249,0.31373581457149713,0.6274716291429943,147.0,30.654353887267135,138.98619963809332,0.0,
ID279572 → ID280766,32,279572,280766,0.127775324478434,1.5667653489064597,0.1787283724527488,0.3574567449054976,95.0,32.08156336958615,138.45125528442253,0.0,
ID279032 → ID279658,32,279032,279658,0.03747886318380844,1.081287990078351,0.09679729229659324,0.1935945845931865,75.0,31.33137164198228,138.18775291391944,0.0,
ID279033 → ID279660,32,279033,279660,0.05315575617701805,0.8480777848165786,0.11527766064704173,0.23055532129408346,75.0,30.76620628229074,139.8890604103342,0.0,
ID276998 → ID276860,32,276998,276860,0.06328963797835666,0.6238529627678868,0.12578715949805513,0.25157431899611027,47.0,31.398033515113774,141.39402293118974,0.0,
ID285259 → ID286102,32,285259,286102,0.02036433255696374,0.7034822835099235,0.07135182646044133,0.14270365292088266,133.0,29.44248335227109,137.44853155485185,0.0,
ID288370 → ID288953,32,288370,288953,0.013535645378428727,0.21935802357554274,0.05817139627520713,0.11634279255041426,141.0,34.00707233207329,141.63469516637812,0.0,
ID286043 → ID281498,32,286043,281498,0.05086106568846138,0.05530746027995824,0.1127619901479011,0.2255239802958022,111.0,30.687177115572474,136.86916563524784,0.0,
ID281270 → ID281798,32,281270,281798,2.717970214069854E-4,0.9812019476021737,0.00824313383075553,0.01648626766151106,99.0,30.46432241302019,138.76451646870999,0.0,
ID284835 → ID288683,32,284835,288683,0.006224473632863278,1.0246958370641663,0.0394476667017939,0.0788953334035878,123.0,31.039981788582878,139.05938660025754,0.0,
ID286126 → ID286770,32,286126,286770,0.04577174729518005,1.2270589251333948,0.10697166364881408,0.21394332729762816,135.0,30.887307759524628,139.30859862382277,0.0,
ID287252 → ID286070,32,287252,286070,0.3863948850738245,1.457202249209422,0.31080334822594197,0.6216066964518839,109.0,32.28369550924428,138.68091358807231,0.0,
ID283682 → ID285291,32,283682,285291,0.06802693584915448,1.519791278107115,0.130409869113839,0.260819738227678,131.0,31.00908820502266,139.38589618442407,0.0,
ID285245 → ID286091,32,285245,286091,0.008772516181530642,0.9303878266923468,0.04683085569774121,0.09366171139548242,133.0,30.85463786154498,136.85638974534237,0.0,
ID276718 → ID276114,32,276718,276114,1.564187800630551,1.545502449470678,0.6253374690178398,1.2506749380356796,39.0,31.421472671887386,140.32051233036265,0.0,
ID275697 → ID275287,32,275697,275287,0.01570966503975734,0.7998773035882791,0.06266910131747012,0.12533820263494025,57.0,31.112436060632803,140.6252786848732,0.0,
ID275200 → ID275164,32,275200,275164,0.07616541615665248,1.5163361322401285,0.13799041285235406,0.2759808257047081,61.0,31.05601681655456,140.51100393800766,0.0,
ID278492 → ID277946,32,278492,277946,0.3187697706986749,1.4547476648945852,0.2822984992426788,0.5645969984853576,65.0,30.927687305503582,140.0999853252887,0.0,
ID280765 → ID281270,32,280765,281270,2.3884799430001812E-4,0.30425852539494624,0.007727353918063061,0.015454707836126121,97.0,30.467622428278375,138.75626131219886,0.0,
